"source","target","ligand.complex","receptor.complex","aggregate_rank","mean_rank","natmi.edge_specificity","natmi.rank","connectome.weight_sc","connectome.rank","logfc.logfc_comb","logfc.rank","sca.LRscore","sca.rank"
"Myeloid","Myeloid","CD14","ITGA4",0.006327760864219,278,0.255605926931258,339,1.89119878651911,91,1.40631814913416,119,0.893029315825006,563
"Myeloid","B_cell","PTGS2","ALOX5",0.00675589044081309,607.5,0.357037708190136,149,1.37409215811152,216,1.28741591792543,177,0.785587194258199,1888
"T_cell","Myeloid","SEMA4D","PLXNB2",0.00684822661990045,309.75,0.303444709396232,217,1.42738679889547,200,1.46783591173647,104,0.879163147039773,718
"B_cell","Myeloid","HLA-DOB","CD4",0.00688474497122025,280.75,0.549639943749865,78,1.05539379082914,371,1.48348010892363,99,0.892124016724789,575
"B_cell","Myeloid","LTB","TNFRSF1A",0.00717663747052139,464.75,0.2752768264814,273,0.752548285673481,581,0.91044609408712,453,0.894011608158335,552
"Myeloid","T_cell","CD14","ITGA4",0.00722617404238971,295,0.246707196230751,383,1.87584105791649,95,1.40395917004695,120,0.891324989348864,582
"T_cell","NK","HLA-G","KLRD1",0.00732601607358658,439.25,0.217538380428418,584,0.755093180472745,579,1.03290279610301,322,0.917954683752199,272
"Myeloid","Myeloid","ALCAM","NRP1",0.0075177010324297,555.5,0.598551851669172,63,1.49695722003803,186,1.19338051497964,224,0.80006269401841,1749
"Myeloid","T_cell","TNFSF13","FAS",0.00771650922071387,461.5,0.417658499149878,117,1.3348026027249,226,1.33875541529522,148,0.83120461436113,1355
"B_cell","Myeloid","IGHG1_IGLC1","FCGR3B",0.00781718454722511,497,0.626899340339923,56,1.333839186525,227,1.39513650711392,125,0.8139499458604,1580
"Myeloid","Myeloid","CD14","ITGB1",0.00784083398653731,274,0.271935647476837,288,1.91473368553565,82,1.37761089068142,132,0.890207803098292,594
"B_cell","B_cell","LTB","CD40",0.00789376769902239,422.75,0.269800647415343,298,0.743921498330756,595,1.21635916760944,213,0.891023384260666,585
"Myeloid","Myeloid","VCAN","SELL",0.00789376769902239,298.25,0.253831843548696,344,1.79106494973158,111,1.34710662540902,143,0.890184728163394,595
"Myeloid","NK","S100A8","CD69",0.00800043872385862,412.25,0.215778003692802,597,1.25712280520717,263,1.12512981375009,261,0.896551738874545,528
"Myeloid","NK","C3","ITGAM",0.00802109386521715,680.25,0.301970949558721,219,1.43013779408496,198,1.18578164753221,229,0.767776337963644,2075
"T_cell","Myeloid","CD28","CD86",0.00809618512748767,281.25,0.649059300382924,52.5,1.29629136968323,239.5,1.79324433337119,30.5,0.873699435016738,802.5
"Myeloid","T_cell","CD86","CD28",0.00809618512748767,281.25,0.649059300382924,52.5,1.29629136968323,239.5,1.79324433337119,30.5,0.873699435016738,802.5
"Myeloid","Myeloid","PTPN6","CD300LF",0.0081243343231863,424.25,0.345107088062626,159,1.33778398926944,225,1.1826679004321,230,0.852738810316762,1083
"Myeloid","Myeloid","CALR","LRP1",0.00838231994138348,317.25,0.215256627679175,604,1.8060450651238,108,1.1234174091493,262,0.916094559533534,295
"B_cell","B_cell","CD22","PTPRC",0.00849389670912231,346,0.224404137423092,529,0.730315021395536,606,1.27663127436025,182,0.932435966307371,67
"T_cell","Myeloid","HLA-A","LILRA1",0.00866334579071635,486,0.225809783631585,517,1.20110284306414,288,0.768147575719822,609,0.896134736933965,530
"Myeloid","NK","VCAN","ITGA4",0.00887131971535196,273.25,0.292136506122007,237,1.83927307539508,105,1.43164061438806,113,0.885874326885542,638
"Myeloid","B_cell","C3","CR1",0.00909265174525382,647.25,0.676312702320739,49,1.4488388927753,195,1.17086841971779,239,0.765475535816707,2106
"B_cell","Myeloid","CD47","SIRPA",0.0092764481526738,364.25,0.283556577369235,251.5,1.56421151370486,172.5,0.946791135372176,413.5,0.888037465343368,619.5
"Myeloid","B_cell","SIRPA","CD47",0.0092764481526738,364.25,0.283556577369235,251.5,1.56421151370486,172.5,0.946791135372176,413.5,0.888037465343368,619.5
"T_cell","NK","B2M","KLRD1",0.00930643260711602,375.25,0.213159610414239,620,0.818686673787047,535,1.03669474257555,316,0.939893636921916,30
"Myeloid","T_cell","TIMP2","CD44",0.00936661952576067,430.75,0.252711282341059,352,1.17286032053122,309,0.920224351042544,441,0.888001495783047,621
"NK","Myeloid","HSP90B1","TLR2",0.00961029121673703,320,0.279869949793405,256,1.70302161652462,134,1.11626621635527,265,0.886887964544208,625
"NK","NK","HLA-B","KLRD1",0.00967194485211523,378.25,0.212485448798712,626,0.82219802072883,532,1.04022621306963,313,0.937040732434111,42
