"source","target","ligand.complex","receptor.complex","aggregate_rank","mean_rank","natmi.edge_specificity","natmi.rank","connectome.weight_sc","connectome.rank","logfc.logfc_comb","logfc.rank","sca.LRscore","sca.rank"
"NK","NK","HLA-B","CD3G",0.746509789585108,1980.25,0.0966303031891509,1871,-0.142716747676678,2981,-0.206120499853002,2894,0.916753432028506,175
"NK","Myeloid","CALM2","PDE1B",0.748696645026715,1678,0.174852061117847,974,0.149730643386323,1680,0.181956949175121,1771,0.769089397638745,2287
"T_cell","Myeloid","IRAK4","TLR6",0.749242712908707,1708.25,0.159786605262405,1126,0.379736843364875,1079,0.325824307697853,1415,0.654407540766686,3213
"Myeloid","NK","HSPA8","ADRB2",0.750006986686777,1642.75,0.101132282594229,1809,0.00332158794883858,2288,0.266945218487185,1549,0.858556894148905,925
"Myeloid","NK","HLA-B","CD3G",0.75044923543046,1989,0.0963435119547264,1874,-0.177312553455129,3079,-0.182905040920358,2827,0.916639942528517,176
"T_cell","B_cell","TNFSF9","HLA-DPA1",0.751319047579009,1948,0.0766072238439388,2170,0.0490834156065041,2058,0.000961502492388466,2289,0.834520658108233,1275
"T_cell","T_cell","MICB","HCST_KLRK1",0.752632829206563,2061,0.091387701647598,1940,0.0452759497734915,2077,0.119653475234981,1937,0.769016395396371,2290
"B_cell","NK","ICAM1","ITGAL_ITGB2",0.752632829206563,1604.75,0.0717491292542865,2290,0.162445919502239,1641,0.276473633530065,1527,0.85545279219415,961
"Myeloid","NK","S100A4","CCR5",0.75394833307325,1939.5,0.0787077400144561,2129,0.0716547131809632,1962,-0.000706809625872329,2291,0.829331049486958,1376
"T_cell","NK","HLA-A","CD3G",0.754385102672745,1854,0.0993977750329417,1827,-0.0574923235479783,2613,-0.17385738709002,2799,0.916534825505532,177
"Myeloid","NK","APP","LRP10",0.756037881571866,1490.25,0.129199580152565,1420,0.46599400685882,881,0.577161288366697,920,0.730387341831392,2740
"Myeloid","NK","TGFB1","ITGB1",0.756584513542549,1991.5,0.084599912074756,2035,0.103036925140326,1834,0.1732267864953,1804,0.768815338713844,2293
"Myeloid","B_cell","CALM1","KCNN4",0.756584513542549,1931,0.0763397418119265,2179,0.00226055172798886,2293,0.0627267946799603,2111,0.843846291953136,1141
"T_cell","NK","CALM1","PTPRA",0.757905193156067,2079,0.0763667544363818,2177,0.0213783962601177,2189,-0.00300674734146616,2294,0.813557941944779,1656
"T_cell","T_cell","BSG","SLC16A1",0.757905193156067,2231.5,0.0740912498524939,2227,0.00214330627092274,2294,0.0132639106842959,2248,0.777805965457996,2157
"Myeloid","Myeloid","IRAK4","TLR6",0.75876474702014,1708.75,0.160019877399412,1125,0.380099222106052,1078,0.323037840228531,1422,0.654572485823511,3210
"NK","Myeloid","NAMPT","ITGA5_ITGB1",0.760551738673026,1556.75,0.071446766954958,2296,0.26860920260729,1346,0.291963681992729,1484,0.846781323928889,1101
"Myeloid","NK","HLA-G","CD8B",0.761877607591315,1692,0.119690161562737,1551,0.0236274657268148,2174,-0.00365442610365485,2297,0.871573627453983,746
"NK","NK","HLA-A","CD3G",0.762246110018913,1926.75,0.0986829090941467,1835,-0.101972739328799,2823,-0.197396945149149,2870,0.916258327808048,179
"Myeloid","NK","TNFSF10","RIPK1",0.765603869459602,1651.5,0.128641181735244,1427,0.272546418423312,1337,0.475940549663801,1088,0.728845371709239,2754
"NK","NK","HLA-A","CD8B",0.765865617088285,1589.5,0.115699627962829,1604,0.0489887146908332,2059,-0.00397527676616183,2300,0.899960393476383,395
"B_cell","NK","B2M","CD247",0.766171254456555,1825.25,0.121813611164326,1520,-0.659559314714373,3439,0.0446365305035044,2162,0.916044796366562,180
"B_cell","T_cell","COL4A4","ITGA1_ITGB1",0.76704572885119,1457.5,0.247679031030299,472,0.542830600335334,720,0.281724492154479,1511,0.67079188502637,3127
"B_cell","Myeloid","NAMPT","INSR",0.767198426200383,1798.75,0.0806321557423035,2098,0.374136435245313,1101,0.212153698289963,1695,0.768169943908869,2301
"Myeloid","NK","HLA-A","KIR3DL2",0.768532974136881,1693,0.174997223192327,969,0.00110154835141221,2302,0.161230485899785,1825,0.812172434331785,1676
"B_cell","T_cell","ICAM1","IL2RG",0.768532974136881,1514.75,0.0712150475675742,2302,0.190692671403376,1554,0.321087384518206,1429,0.86979441245364,774
"Myeloid","T_cell","MMP9","CD44",0.769869262409471,1529.5,0.192827970504606,805,0.255393298103576,1381,0.237993194085505,1629,0.767979182531222,2303
"T_cell","NK","HLA-C","CD3G",0.770092828958647,1898.25,0.0975861596365369,1852,-0.0682213748819681,2681,-0.20113377876788,2879,0.91601878421701,181
"NK","T_cell","HLA-DPB1","LAG3",0.771207292530501,1584.25,0.123025224828209,1497,0.0010509950625671,2304,0.256782868576013,1576,0.85551066999967,960
"Myeloid","T_cell","MIF","TNFRSF14",0.773888584370568,1657,0.0711382317802255,2306,0.129088684704823,1741,0.104852847706172,1989,0.885574986570384,592
"NK","NK","CALM1","PTPRA",0.776576861769012,2093.75,0.0761280306057064,2184,0.0150752044002504,2224,-0.00650705439810523,2308,0.813320374647589,1659
"B_cell","B_cell","IL16","KCNA3",0.777923623840478,1822.75,0.128726568902428,1426,0.186358937170419,1566,0.10445714432652,1990,0.767562606706155,2309
"Myeloid","T_cell","ADAM17","RHBDF2",0.777923623840478,1976.5,0.0711222461577501,2309,0.218034078944041,1473,0.0975527394979516,2006,0.78118237765826,2118
"Myeloid","T_cell","HLA-E","KLRK1",0.777925276816476,1657.75,0.103063103285928,1776,-0.0774954239658668,2723,0.116332977256034,1949,0.915878002496853,183
"Myeloid","NK","B2M","KIR3DL1",0.779272136848274,1523,0.194864467187578,789,-0.000148538798725784,2310,0.259055368807541,1570,0.826563746058035,1423
"NK","Myeloid","BST2","LILRA4",0.779272136848274,1531.75,0.125115889383088,1467,0.311971364366045,1233,0.45968375449332,1117,0.7675188043731,2310
"Myeloid","Myeloid","TNFSF9","HLA-DPA1",0.779272136848274,1637,0.0710193679420811,2310,0.273905267000982,1332,0.276437455565692,1528,0.829224593423129,1378
"B_cell","T_cell","CD58","CD2",0.780622402309347,1837.25,0.0709574429665847,2311,0.0300040245035325,2148,0.327467891616417,1405,0.822808699855269,1485
"T_cell","Myeloid","SEMA4A","PLXNB2",0.781462281822461,1320.25,0.104159289669229,1765,0.721433661760974,464,0.698254839462448,728,0.766284372994173,2324
"B_cell","NK","HLA-A","CD8A",0.781836154500718,1974.25,0.109834460422639,1686,-0.600838553893185,3422,-0.103152194352445,2605,0.915875021835584,184
"Myeloid","Myeloid","C3","IFITM1",0.781974421741302,1965.25,0.169373439187825,1040,0.0186564279620454,2202,-0.00735469692770713,2312,0.767634251726937,2307
"T_cell","NK","HLA-C","CD8B",0.783328196662399,1560.75,0.114413756828925,1616,0.0827400791376643,1916,-0.00771211038489295,2313,0.899679333977879,398
"B_cell","Myeloid","MFNG","NOTCH2",0.783328196662399,1802,0.0709157084562283,2313,0.310323061975037,1240,0.189632655740369,1746,0.796960505481983,1909
"B_cell","B_cell","COL4A4","CD47",0.785078156168418,1448,0.21914065416181,654,0.538606469000806,730,0.148124576883183,1863,0.747562179473596,2545
"B_cell","T_cell","HLA-A","CD8A",0.785743470906418,1795.5,0.109771095936936,1687,-0.601192383160677,3423,0.137014226210834,1887,0.915852787922937,185
"Myeloid","B_cell","LAMB3","CD44",0.786041019048348,1735.75,0.189126104195936,834,0.170255915596834,1618,0.0391559090515888,2176,0.767209121504114,2315
"NK","Myeloid","MIF","TNFRSF10D",0.787400069553004,1736,0.136512411310872,1342,0.210027917805389,1501,0.177655581930746,1785,0.767090751450702,2316
"T_cell","Myeloid","TNF","TNFRSF1B",0.787400069553004,2014.5,0.0720453573271328,2282,0.102314403418621,1840,-0.00801608579228541,2316,0.815706918270411,1620
"Myeloid","NK","GPI","AMFR",0.787400069553004,1969.5,0.0708347300188527,2316,0.0794663130899446,1936,0.0698443627847413,2092,0.81996776450216,1534
"B_cell","NK","COL4A4","CD44",0.788760881626415,1506.75,0.205671358950348,719,0.398745747501495,1037,0.114729808017779,1954,0.766764318594123,2317
"NK","NK","HLA-C","CD3G",0.793547428531983,1975.75,0.0968182117745543,1868,-0.132632084738989,2948,-0.20761363957674,2900,0.915714395715589,187
"Myeloid","NK","TNF","NOTCH1",0.796067150426099,1614.5,0.134021228518325,1374,0.227495313886209,1449,0.375351790497411,1304,0.765667758657703,2331
"T_cell","T_cell","HLA-G","KLRC1",0.796962832263194,2155,0.0874901154002013,1995,0.0499900715544434,2054,-0.0100601357405993,2323,0.771719442457459,2248
"NK","B_cell","NAMPT","INSR",0.796962832263194,1786.5,0.0790687140941574,2126,0.381314419113374,1073,0.238797973915388,1624,0.766421895132217,2323
"Myeloid","B_cell","C3","CD46",0.798866403693554,1422.75,0.231543656443631,581,0.396913236438407,1043,0.31036032904189,1451,0.741753273901263,2616
"T_cell","Myeloid","LRPAP1","SORL1",0.799710977412148,2059,0.070409785631488,2325,0.110259667314337,1803,0.021093519981365,2218,0.798221808834787,1890
"Myeloid","T_cell","COPA","NTRK1",0.800267889794488,1556.5,0.161864068712135,1106,0.226931210810806,1452,0.405850776641305,1232,0.757217603018748,2436
"NK","T_cell","S100A4","CCR5",0.801087712152681,1698.25,0.105386801007986,1750,-0.00346020809980949,2326,0.228282043505874,1654,0.849007985921139,1063
"Myeloid","NK","C3","CD81",0.801670614772394,1856,0.131893329870571,1393,0.334728521145546,1188,0.309749753984464,1453,0.594341395038779,3390
"Myeloid","T_cell","APP","NCSTN",0.801670614772394,1408.75,0.125973121279618,1453,0.496911731194055,810,0.52309669478364,997,0.762478597451631,2375
"T_cell","T_cell","PKM","CD44",0.802466223706974,1717,0.0702919524363999,2327,0.0248372854703912,2169,0.0581160318931997,2129,0.911258554603994,243
"NK","Myeloid","FAM3C","LAMP1",0.803074578048933,1762.75,0.148600702788536,1231,0.278851471483341,1323,0.309513734129883,1454,0.688456236705466,3043
"Myeloid","NK","MIF","CD44_CD74",0.805226709425185,1834.5,0.0645231192331843,2457,-0.0206864731159305,2414,0.00321942365171268,2277,0.915535750137184,190
"NK","NK","HLA-B","CD8B",0.807998068633861,1652.25,0.113293074064669,1635,0.00824470634295458,2255,-0.0126988314700143,2331,0.90054139612376,388
"NK","NK","VCAM1","ITGA4_ITGB1",0.809385487191788,1959.5,0.116713644253293,1580,-0.00252226724942829,2322,-0.0130792745811671,2332,0.816315264527176,1604
"Myeloid","B_cell","ADAM10","IL6R",0.809385487191788,1610.25,0.104512617859457,1758,0.333454936864407,1189,0.437225291469762,1162,0.765494847690697,2332
"Myeloid","B_cell","LGALS1","ITGB1",0.809385487191788,1504.25,0.0699435338434098,2332,0.289690536539223,1289,0.220489754580731,1670,0.873022360225194,726
"B_cell","T_cell","ICAM1","ITGAL_ITGB2",0.810774691742006,1649.25,0.0699149332588949,2333,0.141947735830855,1703,0.257867566816554,1572,0.853844320489745,989
"T_cell","NK","HLA-B","CD8B",0.812165683816571,1558.75,0.114054309708188,1619,0.0865672301465998,1900,-0.0137813822997621,2334,0.900840894413754,382
"NK","NK","HLA-G","KIR3DL1",0.813558464948192,1733.5,0.187626285692524,843,0.0705297785536418,1969,0.177469314988917,1787,0.765205248490862,2335
"NK","T_cell","GNAI2","CXCR3",0.813558464948192,2105.5,0.0698359793900471,2334,-0.00552720964604927,2335,0.211308463037468,1698,0.785686266313502,2055
"Myeloid","T_cell","C3","CD81",0.814350792961197,1718,0.171590810038163,1004,0.377533066511326,1087,0.305589654789945,1462,0.625626956167161,3319
"NK","Myeloid","FABP5","RXRA",0.814350792961197,1582.25,0.12549014262956,1462,0.378030920140938,1085,0.363625087667218,1331,0.755896242852133,2451
"NK","NK","HLA-C","CD8B",0.814953036670238,1643,0.113513385298111,1629,0.0183293692806438,2203,-0.014191971193753,2336,0.89932223239119,404
"T_cell","Myeloid","TNFSF9","PVR",0.815765874575087,1659.5,0.228027859731312,600,0.26002917090916,1368,0.304864739206702,1463,0.65502625359682,3207
"T_cell","B_cell","HSP90B1","TLR9",0.819147510722454,1980.5,0.0980502949663792,1847,0.241241340631028,1418,-0.00845896339213004,2318,0.765005560478371,2339
"B_cell","T_cell","ICAM1","SPN",0.819147510722454,1931,0.0696578455084607,2339,0.125656132323786,1755,0.193737853947379,1739,0.798204371744733,1891
"T_cell","NK","ACTR2","LDLR",0.820549260153013,2169.25,0.0749290953633281,2208,0.02929742784431,2150,0.107488936840248,1979,0.76496024829596,2340
"B_cell","NK","HLA-E","KLRC1_KLRD1",0.824282223733362,1555.25,0.157335380548925,1144,-0.243419912984323,3233,0.301101159048134,1469,0.901331110723706,375
"T_cell","T_cell","MIF","CD74_CXCR4",0.824621240092824,1871.5,0.0614408607930982,2515,0.00883793784691151,2253,-0.0781302213757507,2523,0.915192595880713,195
"B_cell","Myeloid","GNAS","ADCY7",0.82476530419728,1813.25,0.0860990812154261,2016,0.0667681860431522,1984,-0.0154768463599434,2343,0.859374252853511,910
"NK","Myeloid","TGFB1","TGFBR1_TGFBR2",0.825705919526126,1861.25,0.130212978845353,1405,0.218684354169615,1470,0.310387520191693,1450,0.672076620484434,3120
"NK","NK","CCL4","CCR5",0.826174255922784,2021,0.0887454329567109,1979,0.0270264826959226,2162,-0.0155818902222401,2344,0.816532952825661,1599
"Myeloid","NK","COPA","CD74",0.826174255922784,1717.75,0.0694890804993539,2344,0.00764068167679355,2260,0.110323626983239,1969,0.906828412495007,298
"B_cell","Myeloid","FAM3C","LAMP1",0.827130843484291,1583.75,0.191439703400911,816,0.335022489432107,1185,0.299635177987597,1471,0.714953860304953,2863
"B_cell","T_cell","HLA-C","CD8B",0.829984373439622,1643.5,0.128183732351844,1432,-0.349204411083836,3339,0.299174192096941,1473,0.904692650707593,330
"T_cell","NK","CD99","PILRB",0.830411943781452,1747.75,0.0693658725254705,2347,0.0553807578629366,2031,0.15322946931761,1844,0.869962544493299,769
"T_cell","T_cell","SPON2","ITGA4",0.83182812243037,2094.25,0.0786633693351801,2131,0.0398481845086949,2111,-0.0168885187125586,2348,0.805141748224057,1787
"Myeloid","NK","HLA-A","CD3G",0.832354274581314,2075,0.0958500656282524,1883,-0.278238033794026,3279,-0.223517595655341,2941,0.915134104356087,197
"T_cell","B_cell","CRTAM","CADM1",0.833955785730731,1567.75,0.178183899839007,929.5,0.142351941169771,1701.5,0.380888148016169,1290.5,0.764474582688527,2349.5
"B_cell","T_cell","CADM1","CRTAM",0.833955785730731,1567.75,0.178183899839007,929.5,0.142351941169771,1701.5,0.380888148016169,1290.5,0.764474582688527,2349.5
"Myeloid","B_cell","SELPLG","SELL",0.834665913022703,1936,0.0693007120836523,2350,0.0743819964762892,1944,0.0121970317198672,2252,0.840382596249242,1198
"B_cell","NK","HLA-DRA","LAG3",0.83751095829474,1982,0.0901941101595977,1956,0.00240972675464981,2291,-0.0171407163077114,2352,0.831785397976403,1329
"T_cell","T_cell","GNAI2","CCR5",0.83751095829474,2218.25,0.0737078128796209,2238,-0.00872451670816505,2352,0.0842364821430668,2048,0.772936656548134,2235
"NK","NK","CD48","CD244",0.83893620529575,2234.5,0.0837925003019609,2044,-0.00656616926851218,2342,0.0276661629966161,2199,0.764202967347388,2353
"Myeloid","T_cell","B2M","CD247",0.840073176205787,1565.5,0.118621635033266,1557,-0.113926465375821,2879,0.238272673154924,1627,0.915018080008646,199
"Myeloid","Myeloid","ADAM28","ITGA4",0.840363270600123,1904.5,0.0691249705118516,2354,0.139663691217523,1713,0.19687706815971,1730,0.802946620265155,1821
"T_cell","T_cell","GPI","NTRK1",0.841792155753708,1788.5,0.146403812210515,1250,0.0628830943468245,2003,0.267908779950173,1546,0.763910793009819,2355
"B_cell","T_cell","COPA","CD74",0.841792155753708,1690.5,0.0699697549730864,2330,0.117177243835547,1784,-0.0177584062992988,2355,0.907119220513512,293
"T_cell","B_cell","SELPLG","SELL",0.843222862303008,1928.25,0.0690944142542193,2356,0.0727651920451458,1956,0.0272480930475338,2202,0.840182540144659,1199
"Myeloid","NK","HLA-C","CD3G",0.843927332578784,2083.25,0.094814837730607,1900,-0.300662690289067,3300,-0.220225988204838,2933,0.914903978718886,200
"Myeloid","T_cell","CKLF","CCR4",0.844325502485304,1358.25,0.340797159644936,248,0.214009260128598,1483,0.558672912553672,940,0.728319511136348,2762
"NK","T_cell","TGFB1","ITGB1",0.844655391795185,2148.5,0.0800718105228026,2103,0.0608357289238597,2012,0.0594723196317407,2122,0.763890601471023,2357
"NK","NK","CCL4L1","CCR5",0.846089745778056,2078,0.087952828687551,1987,0.0259231486375795,2166,-0.0194931442734777,2358,0.804243803311248,1801
"NK","T_cell","HLA-G","CD8B",0.847208388947454,1531.25,0.128503390469683,1430,-0.0372498658710623,2512,0.291952321764765,1485,0.875497774367101,698
"NK","NK","ACTR2","ADRB2",0.847525925800097,2038.75,0.0769743183928431,2161,0.08174067500499,1925,0.208405160576472,1710,0.763805811759721,2359
"B_cell","T_cell","MIF","TNFRSF14",0.84896393341044,1739.5,0.0688744225326517,2360,0.104269666760737,1826,0.044381456415475,2165,0.883926204044009,607
"B_cell","T_cell","GNAI2","CXCR3",0.850403770158872,2187.5,0.0688543113210023,2361,-0.00919317857967052,2356,0.112121902412608,1963,0.784491996904596,2070
"T_cell","T_cell","TNFSF4","TNFRSF4",0.850933949487181,1524.5,0.36750592751118,208,0.104361711689542,1825,0.677872706120284,766,0.632880759213141,3299
"NK","Myeloid","LRPAP1","SORT1",0.851541857662806,1619,0.163655609835692,1083,0.400145903275844,1031,0.289300336224838,1488,0.713540791626294,2874
"T_cell","T_cell","B2M","KLRC2",0.85184543759584,1818.25,0.0915800040505092,1938,0.108709076589669,1811,-0.0202489119910035,2362,0.842492685627877,1162
"NK","B_cell","TNF","PTPRS",0.854436921958888,1755.5,0.123183599509559,1490,0.342052545808611,1170,0.337922977238672,1388,0.69981518119905,2974
"T_cell","Myeloid","LRPAP1","LDLR",0.854734270740448,2203.25,0.0729289259066002,2262,0.0625312082861425,2005,0.0358436173642357,2182,0.763301194246626,2364
"B_cell","Myeloid","GSTP1","TRAF2",0.854734270740448,1945.5,0.068704096283224,2364,0.215290631826877,1481,0.191459070883027,1745,0.775699101323347,2192
"T_cell","T_cell","VIM","CD44",0.855468649771948,1901,0.0618100502866074,2511,-0.0125967503216013,2375,-0.0763022736763721,2515,0.914601692395977,203
"NK","NK","CCL5","CCR5",0.860533973584591,1759.5,0.104189821924691,1762,0.124703414043841,1762,-0.0221114916591624,2368,0.843369884475785,1146
"Myeloid","B_cell","ACTR2","ADRB2",0.861988499308952,1924,0.0760719801833336,2187,0.244431453541234,1411,0.197686704699681,1729,0.762740495702168,2369
"B_cell","NK","HLA-E","CD8A",0.863145256141998,1951,0.110770033014664,1675,-0.461067089082679,3374,-0.0886464667838762,2550,0.9145038540948,205
"NK","Myeloid","MIF","TNFRSF14",0.863444868149056,1770.75,0.0684920921414061,2370,0.0616753760029515,2008,0.0680607397101669,2096,0.883640330934772,609
"NK","T_cell","LGALS1","CD69",0.866363141402582,1780.75,0.0684533769444973,2372,0.0220924169719006,2186,0.2132927226128,1689,0.861911907069285,876
"B_cell","T_cell","HLA-E","CD8A",0.866978284249797,1777.25,0.110706128788738,1676,-0.461420918350171,3375,0.151519953779403,1852,0.914481291625857,206
"NK","T_cell","TNF","FAS",0.867825048930687,1806,0.109935754684636,1684,0.0811599133876874,1928,0.402902183931285,1239,0.762606271127025,2373
"Myeloid","B_cell","LAMB3","ITGA6_ITGB1",0.868985069156673,1602.75,0.196334022581104,781,0.453277003963625,912,0.283793925990268,1500,0.653846998339962,3218
"T_cell","Myeloid","HMGB1","CXCR4",0.870807798504753,2165.5,0.0595589188722297,2547,-0.197481753986474,3120,-0.169353907882825,2788,0.914427478480775,207
"Myeloid","Myeloid","B2M","TFRC",0.874633801055026,1835.5,0.0813786486676126,2079,-0.130217633026434,2942,0.0616297428764019,2113,0.914417569744395,208
"Myeloid","Myeloid","CCL4L1","FFAR2",0.874838214352242,1526,0.2342731286756,572,0.297636143799553,1270,0.283034935244133,1504,0.728673786224595,2758
"NK","T_cell","B2M","KLRC2",0.875162357937442,1895,0.0911522887229544,1944,0.0430836738147976,2091,-0.0262122757098567,2378,0.842181832481201,1167
"B_cell","Myeloid","TGFB1","ENG",0.876304517822057,1501,0.122498303677581,1505,0.530065233431862,747,0.656593464520321,800,0.703523563895695,2952
"Myeloid","NK","IL10","CD27",0.876635384934124,1556.25,0.179125243982489,916,0.262203053985075,1361,0.259566881949544,1569,0.761873440392527,2379
"NK","T_cell","CXCL13","CXCR3",0.878110270639676,1962.25,0.136402610663403,1344,-0.0139296423325161,2380,0.0907687318197364,2021,0.782387916864409,2104
"Myeloid","T_cell","ARF6","SMAP1",0.878110270639676,2114.75,0.0681631821599906,2380,0.0289568491093866,2151,0.0141544362450853,2244,0.811401344347744,1684
"B_cell","NK","MIF","CD44_CD74",0.878456294048119,1931,0.0624698206011118,2499,-0.0455054910600169,2555,-0.057251967638984,2461,0.914276891199587,209
"B_cell","NK","BAG6","NCR3",0.879240740608068,1771.25,0.155847356045734,1156,0.2082108979056,1507,0.32396322555937,1421,0.694815104996031,3001
"NK","Myeloid","LGALS3","ENG",0.879587016617023,1665.75,0.068127807503617,2381,0.44336647698582,931,0.503454870647596,1037,0.767324244774266,2314
"T_cell","Myeloid","LRPAP1","SORT1",0.882181779960908,1520.5,0.18607187965556,855,0.438194828637537,939,0.282143340601076,1509,0.726478338017758,2779
"B_cell","NK","HLA-B","CD3G",0.882275279630879,2182,0.0904801948693497,1953,-0.884608156509971,3467,-0.312262580363298,3098,0.9142094581535,210
"NK","Myeloid","NAMPT","INSR",0.88402843181894,1830.5,0.0749843226853479,2206,0.349608919955787,1159,0.257538450950888,1573,0.761640962965767,2384
"B_cell","T_cell","LGALS1","PTPRC",0.88402843181894,1551.25,0.0678987217377282,2384,0.149473995217493,1681,0.174254995529419,1800,0.903971823714384,340
"T_cell","T_cell","CD70","CD27",0.885512634525856,1549,0.161532922074585,1109,0.140361376088166,1711,0.524832139363144,991,0.761441950527397,2385
"B_cell","T_cell","VIM","CD44",0.886090759949495,1892,0.0611547171771227,2525,-0.0211883606184417,2419,-0.0419071855754427,2413,0.914184509543517,211
"NK","T_cell","CLEC2D","KLRB1",0.886998705329047,2014.5,0.120285503564144,1540,-0.00277760042026107,2325,-0.0292571494406039,2386,0.803725709479567,1807
"B_cell","Myeloid","ADAM10","IL6R",0.886998705329047,1701.75,0.099904400614536,1819,0.362495107402967,1125,0.297240193316478,1477,0.7614231719459,2386
"T_cell","NK","FAM3C","KIR2DL3",0.888078286329135,1688.25,0.224232790402111,626,0.206088729669433,1513,0.349619808974243,1362,0.64543750728977,3252
"T_cell","Myeloid","TNFSF10","TNFRSF10D",0.888078286329135,1747.75,0.168679537309359,1042,0.306247375883979,1251,0.281499354009404,1513,0.65908008908874,3185
"T_cell","NK","HMGB1","HAVCR2",0.888486645795376,1888,0.0725360045002903,2272,-0.0160228139218839,2387,0.0030887413919396,2278,0.883337226899477,615
"B_cell","T_cell","COL4A4","CD47",0.893729809230625,1507.25,0.20852452148648,707,0.509246770547756,789,0.122229739230612,1931,0.742847972423369,2602
"Myeloid","NK","CCL7","CXCR3",0.895475913811813,1551.5,0.257253346572436,434,0.3280336091332,1196,0.279862315210485,1518,0.686613211218472,3058
"Myeloid","Myeloid","TGFB1","LPP",0.895475913811813,1664.5,0.121853991329337,1518,0.266004322658996,1354,0.379641912196393,1294,0.751786333037029,2492
"NK","Myeloid","ADAM17","RHBDF2",0.897453639346552,1796.75,0.0675347492759186,2393,0.298039418743435,1269,0.354258954945224,1350,0.776726545858571,2175
"T_cell","Myeloid","MIF","CD74_CXCR4",0.897516190772523,1885.75,0.0593847945747884,2550,0.00679425200805811,2266,-0.0760664682340823,2513,0.913862340075039,214
"T_cell","Myeloid","TNF","FFAR2",0.898443345095737,1668.5,0.195201283609206,785,0.371981069111272,1108,0.278816854628839,1520,0.642995715260168,3261
"B_cell","Myeloid","ICAM1","ITGAL_ITGB2",0.898954711382284,1753.25,0.0674969562484984,2394,0.128030648880792,1744,0.148881272925485,1860,0.851634440734629,1015
"T_cell","B_cell","HMGB1","CXCR4",0.901317671483322,2231.25,0.0585229545105014,2571,-0.213955582885374,3167,-0.241273647645392,2972,0.913738452674091,215
"B_cell","Myeloid","CALM2","PDE1B",0.903469227111537,1947,0.158718344528088,1138,0.07276594246905,1955,-0.00388653793694443,2298,0.760381473937262,2397
"B_cell","Myeloid","SELPLG","SELL",0.903469227111537,1970.75,0.0674515825024285,2397,0.0554464190127825,2030,0.0175650102561196,2233,0.838560323232821,1223
"Myeloid","B_cell","PTDSS1","JMJD6",0.904977837473421,2215.25,0.0690720494898902,2358,0.0508147076388192,2051,-0.0322742422574169,2398,0.785742489559476,2054
"Myeloid","NK","B2M","KLRC2",0.90588282437639,1444,0.160609986223039,1120,-0.025248410243365,2444,0.277687575035247,1525,0.876292073540482,687
"Myeloid","B_cell","PKM","CD44",0.90648833635207,1758.75,0.0717126591637629,2291,0.0395488594500253,2113,-0.0326025745378775,2399,0.912064299736057,232
"B_cell","NK","ICAM1","IL2RG",0.90800072532289,1669,0.0672847005094515,2400,0.136551061491414,1725,0.194950457950467,1737,0.866545798366194,814
"NK","Myeloid","VIM","CD44",0.908910151418023,1882.25,0.0602140242264963,2536,0.000372250556738646,2307,-0.060225151002602,2469,0.913574490271721,217
"Myeloid","NK","CD80","CTLA4",0.911855858706212,1472.75,0.249128046566414,462,0.254163198251664,1384,0.274368394161679,1529,0.75004280556133,2516
"B_cell","NK","HLA-C","CD3G",0.912701154925765,2155.5,0.0915143796817976,1939,-0.577484667797254,3416,-0.284504492899815,3049,0.913514615304814,218
"Myeloid","Myeloid","TGFB1","TGFBR1_TGFBR2",0.913352090554663,1938.25,0.121430535944958,1524,0.200665588269038,1530,0.273797295667222,1530,0.664336104709492,3169
"T_cell","Myeloid","ADAM10","CD44",0.914069213658966,1788,0.0671761604240025,2404,0.105191067915722,1823,0.0533945916980135,2141,0.869265728064139,784
"Myeloid","NK","TNF","FAS",0.915591076744703,1926.25,0.106406558278313,1726,0.139215889638759,1716,0.150079176942432,1858,0.759640091377117,2405
"Myeloid","T_cell","ADAM10","NOTCH2",0.915591076744703,1996.75,0.0670600161970429,2405,0.163420425026988,1638,0.019766671444423,2224,0.809616878462084,1720
"Myeloid","B_cell","ADAM17","IL6R",0.916348117067193,1551.25,0.120893336152298,1532,0.397793733049622,1041,0.565911156510268,931,0.733058103020061,2701
"Myeloid","T_cell","HMGB1","HAVCR2",0.917114839388833,1840,0.0781694560677723,2141,-0.0191151625269923,2406,0.0141808010277652,2243,0.887136277318655,570
"Myeloid","NK","CXCL10","SDC4",0.91934888911047,1654,0.120835295058098,1534,0.376068140694214,1091,0.549662144943339,950,0.688496339324945,3041
"Myeloid","Myeloid","CD48","CD244",0.920168069672942,2071.5,0.0795329153044127,2114,0.114682602742333,1792,0.109778885139315,1972,0.759469953005714,2408
"B_cell","T_cell","B2M","CD247",0.920272699726705,1793.5,0.113586008953298,1627,-0.697841571517148,3442,0.137422293830475,1885,0.913316270022484,220
"B_cell","T_cell","HLA-B","CD8B",0.920851052864964,1683.75,0.126735154875144,1446,-0.656327899796553,3438,0.271416104633458,1535,0.90545103533502,316
"B_cell","B_cell","COL4A4","CD44",0.923228917159196,1706.75,0.189651754264601,830,0.329183810061746,1194,-0.0310784214382237,2393,0.759435109308089,2410
"Myeloid","B_cell","MFNG","NOTCH2",0.924762201308472,2143.75,0.0668808255775959,2411,0.0545321776015381,2035,0.0477038109586156,2155,0.792179747105989,1974
