"TF","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PLAGL1",0.21653187023671,1.21076248787353,1.02681412266236,0.317139299249358,0.490006212364787,-5.66531586102306
"EPAS1",0.213480871465725,8.12714012491512,1.02172836520113,0.319480278450084,0.492613762681725,-5.67028381703186
"SOX17",-0.124158609797751,-2.27112863415467,-1.01357550616512,0.32325844276243,0.497422175189534,-5.67820182318709
"POU4F3",-0.0794371930578683,-0.792299864891307,-1.00336629453642,0.32803370603401,0.503742188084813,-5.6880368340836
"MEF2B",-0.217886457187972,2.06636014608687,-1.00192039285491,0.328713985264881,0.503760863596993,-5.68942252163519
"SIN3A",0.335955238886702,2.5356383688946,0.993868277385981,0.332520447427294,0.507992738234231,-5.69710648705211
"ZMYND8",0.088255464882154,-1.69555255870907,0.993231388486722,0.332822828498289,0.507992738234231,-5.69771187927964
"MTA2",0.195173973826515,1.03782146158583,0.989740482816537,0.334483636143873,0.509496286166626,-5.70102394705314
"LEF1",0.173392737148923,0.527773363922952,0.985676816779249,0.336424183620489,0.511419021068243,-5.70486621516269
"TGFB1I1",-0.31590731953351,4.40977953732432,-0.978093737231429,0.34006623621879,0.515915376476796,-5.71199806459454
"ARID4B",0.125772963407026,0.136393822655107,0.96630816043979,0.345780627006987,0.523531310769614,-5.72298366140761
"KLF6",0.300730643773137,5.85209628959331,0.963171202460156,0.347312686007821,0.524797124749293,-5.72588740561762
"FOXP2",0.183971696287345,0.706575687212364,0.961568988098878,0.348096986501971,0.524930255644972,-5.72736720929002
"JARID2",0.123363670519767,2.11800263169739,0.959602040700361,0.349061487235052,0.525334054641176,-5.72918083079896
"FOXC1",-0.148262595025205,2.70231068910479,-0.958119761248232,0.349789537758761,0.525381098546027,-5.73054534297434
"PEG3",0.097294548099766,2.93666434251262,0.952632154653665,0.352493925608762,0.528390496836991,-5.73558032200367
"RORB",0.180883058867539,0.975330454274251,0.945877226434712,0.35584242331799,0.530671718255647,-5.7417420708952
"SIX4",-0.107485612921238,3.31869957047681,-0.945347497585053,0.356105928491678,0.530671718255647,-5.7422235989664
"POU3F2",-0.122207577780066,1.63710940230205,-0.943406901293517,0.357072380531717,0.530671718255647,-5.74398552490419
"VHL",0.224792581083149,-3.59384625653484,0.9402365850629,0.358655085862755,0.530671718255647,-5.74685687326385
"NFYC",0.391028012297201,5.67219590476359,0.94016146061682,0.358692647600527,0.530671718255647,-5.74692480675716
"ZFP42",0.136122986873446,-0.00546434260521696,0.940064353207314,0.358741204631645,0.530671718255647,-5.74701261168111
"DLX3",0.104396474501563,0.0970692024686281,0.939662067212228,0.358942408899708,0.530671718255647,-5.7473762725215
"PAX7",0.147366941408006,3.14165691580205,0.937363901074674,0.360093309009668,0.531302121565565,-5.74945106814812
"NFIC",0.17096040519345,3.10345465436919,0.935609786140345,0.360973433544447,0.531302121565565,-5.75103158180821
"SIX1",-0.121347088493626,0.811860325486008,-0.934596038340856,0.361482743187182,0.531302121565565,-5.75194377276824
"NANOG",-0.142223656329455,2.52205916933147,-0.932063011999228,0.362757465826885,0.531912812124631,-5.75421910689733
"NPAS2",-0.276692608566191,1.78777534168638,-0.930968616120598,0.363309148864967,0.531912812124631,-5.75520042723231
"SALL4",0.12589183964439,-0.288283890189599,0.923067487106319,0.367308888194854,0.535325896767608,-5.76225401512734
"SOX4",-0.170073433000494,1.24381647476341,-0.92239888453786,0.367648704342227,0.535325896767608,-5.7628483819613
"PROP1",-0.120928061826735,1.29667008876627,-0.922159719138551,0.367770311041937,0.535325896767608,-5.76306089713249
"MBD2",0.197178219697476,6.44575501731264,0.918883088370606,0.369439076609603,0.536718812646707,-5.76596734785244
"HOXD13",-0.0706596427527981,-0.686155990932013,-0.905672476301376,0.376218571638231,0.545516928875435,-5.77758956566091
"SFPQ",0.143053693186593,3.52075237823386,0.900033333462181,0.379137577028882,0.548694305335464,-5.78250376908785
"SOX10",0.151566968097149,0.276137388815598,0.885487389149139,0.386736224532145,0.558103396375444,-5.79504976922453
"TTF1",0.113319648666767,3.23599412450616,0.884758776038085,0.387119464594638,0.558103396375444,-5.7956732670669
"BMAL1",0.327272519655415,6.98620639484666,0.883208570156364,0.387935681763217,0.55821279398753,-5.79699825881592
"SPIB",-0.448144912255558,0.391697219188526,-0.880560167027227,0.389332739011524,0.559155971837503,-5.79925695853473
"DMTF1",0.392434785231972,5.74091918524288,0.877871804378936,0.390754248488781,0.56013061475388,-5.80154335596001
"SKIL",0.175750879820304,0.960658803186962,0.865231822860802,0.397483323799201,0.568427031995187,-5.81220707266414
"PA2G4",-0.0560759872380411,0.34877270156018,-0.864174321386382,0.398049698797691,0.568427031995187,-5.8130927695166
"FOXC2",0.117596101273858,3.40282563843987,0.855936253850904,0.402479773872371,0.573666823250978,-5.81995821585672
"LHX4",-0.0626149453447299,-0.811356397797456,-0.852057503962584,0.404576599722435,0.575258001229766,-5.82316965032088
"XBP1",0.432607865847802,7.08883016696488,0.851050713673275,0.405122014128655,0.575258001229766,-5.824001023721
"DNMT3A",0.126790026713173,2.3631203044996,0.846189020680082,0.407762435568309,0.577918940636287,-5.82800284582283
"KLF7",0.171542108754762,1.76868333051476,0.840664121727707,0.410776448589334,0.581098390687351,-5.83252480395078
"MSC",0.207690015655202,2.91340002495779,0.83766790073124,0.412416940184402,0.582326541009436,-5.83496563812325
"NFIX",-0.149151700011187,-0.52580223293745,-0.832866328909569,0.415054621108733,0.58461986903614,-5.83886032383496
"CTBP2",0.162460752598518,2.46833439463521,0.831890770906355,0.415591843240545,0.58461986903614,-5.83964908640579
"AIRE",-0.18033307854894,4.22748586060877,-0.826017511593733,0.418835495274728,0.588085592992821,-5.84437961968942
"NFKB2",0.333913137030176,11.2220946630203,0.81697604901795,0.423860178031631,0.594034524601951,-5.85160103587489
"NEUROD1",0.20506739571117,2.44926066119377,0.813743680880532,0.425665722850928,0.595458172596659,-5.85416478238317
"NFATC4",-0.0908615135035341,1.82276549762154,-0.805396839236894,0.43035047696157,0.600896777090785,-5.86074126647406
"SUPT20H",-0.0777594302127902,0.271602037638878,-0.803483151826552,0.431429088998433,0.601289340304656,-5.86224015427492
"KDM5A",0.281787355853403,3.865353832444,0.800245077791633,0.433258011853519,0.602724245272238,-5.86476878544481
"ZNF354C",0.17108744903994,3.29559308413385,0.785781998380769,0.441485914463879,0.612768430982491,-5.87594661156593
"KLF12",0.0692137802554203,-0.344133205398809,0.782777435891995,0.443207222312838,0.612768430982491,-5.87824477511117
"FHL2",0.302017104011439,3.17497867090157,0.780663744509017,0.444420627843553,0.612768430982491,-5.87985658034251
"HESX1",0.0900245711003579,2.79877170585028,0.780068623949219,0.444762637006601,0.612768430982491,-5.8803096560126
"FOXE1",-0.0667558238528751,-0.587995533905942,-0.779976222281135,0.444815753739724,0.612768430982491,-5.88037997399297
"FOXA1",0.160838155022976,-0.269520363477515,0.777158708212201,0.446437263905969,0.612768430982491,-5.88252036505546
"NR2F6",-0.11948525990678,0.437027584136622,-0.775716352411415,0.447268758525821,0.612768430982491,-5.88361327589011
"ZXDC",0.197129750249765,3.72713859212396,0.774739580551317,0.447832390788289,0.612768430982491,-5.88435232089089
"FOXO3",0.317212764141384,13.4135792563396,0.773983693398668,0.448268863408918,0.612768430982491,-5.88492364099854
"NKX2-2",0.111427862010158,1.88317013634054,0.773401867447115,0.448605005175511,0.612768430982491,-5.88536304479006
"MYF6",0.165773964505567,0.137773443160481,0.77098323075145,0.450003992354807,0.613567830443986,-5.88718631446959
"MAML1",-0.176224612187935,1.99763382277512,-0.767986780031433,0.451740893162711,0.613759315384865,-5.88943773439832
"MEF2C",-0.125335046463381,2.64119849466287,-0.767932420800857,0.451772440369496,0.613759315384865,-5.88947850189675
"RCOR2",-0.103254863818507,6.19128759357085,-0.759859313981619,0.456472545780935,0.61902931568134,-5.89550295959508
"SMARCC1",0.130280903013837,2.11875110019424,0.75545119765333,0.459051392920457,0.621408887364497,-5.89876720869866
"NFIL3",0.221015773786942,3.11134652885628,0.749993759259307,0.462256288990032,0.624625881538502,-5.90278374080693
"HOXB1",0.197420801733781,-0.281279220694018,0.748563589141919,0.46309838330597,0.624644330970843,-5.90383177652197
"PREB",0.194549610067866,-0.0208363808362183,0.736334130546567,0.470336752797427,0.633274842159393,-5.91271660798212
"KLF2",-0.19598325112291,2.88027780528243,-0.727671014362779,0.475504833862084,0.639092058345831,-5.91892690446458
"DACH1",0.176044766668517,-1.96553407209242,0.72073639091137,0.479665879388082,0.643537496545577,-5.92384806369364
"TCF7",0.142061150885259,1.93240645373012,0.717734853580503,0.481473545695302,0.644815370256231,-5.92596428930174
"PPARGC1B",-0.0669922576273914,1.78621873248995,-0.713394008072969,0.48409486812064,0.646722904792986,-5.92901000826411
"MESP2",-0.0850926663768027,-0.494596224874817,-0.712537100678388,0.484613317252039,0.646722904792986,-5.92960918333048
"ZFPM2",-0.0941402838800903,0.194503112844642,-0.709839620588114,0.486247473814872,0.64775723543536,-5.9314908891219
"FOXD3",0.0819781265122882,2.16934256968078,0.706549565735169,0.488244962161232,0.649089027138846,-5.93377681023388
"ELF1",0.275184502752692,8.05633815457184,0.705359068915665,0.488968922300881,0.649089027138846,-5.93460148456239
"POU2F2",0.273943402532946,4.90657060293807,0.698130434774576,0.493378141005204,0.653791069100042,-5.93958054791503
"TCF15",0.0655194441613599,0.371505505812287,0.693685061717048,0.496101036347618,0.65624593229141,-5.94261834000371
"MNX1",0.160925836140372,1.38669780390077,0.690117794482343,0.49829231324615,0.657990199978278,-5.94504274241931
"PATZ1",0.190893295728351,3.96036714384407,0.68380136541096,0.502185916742279,0.66197234479664,-5.94930640413924
"HHEX",0.0618897655611805,1.29444328392869,0.676715981544197,0.506574113887444,0.666591416878068,-5.95404474344134
"GFI1",-0.160232886205473,0.590540448371531,-0.668154568571055,0.511905360126906,0.67243317340712,-5.95970747277346
"TCF21",-0.137030584719733,0.674739019680715,-0.660846863080344,0.516480792986975,0.677029058862331,-5.96448659880151
"MKX",0.120851349217893,0.335601329312244,0.658076284813109,0.518221444147233,0.677029058862331,-5.96628540525723
"PIAS1",0.0813871339913536,0.439926823136873,0.657680219353676,0.518470544422588,0.677029058862331,-5.9665419627343
"MYOCD",0.0777218865448007,-0.331695802614707,0.656845497282722,0.518995750692874,0.677029058862331,-5.9670821839539
"BCLAF1",-0.126901571937622,1.54152334167556,-0.653819663315792,0.520902084675044,0.678342265708089,-5.96903497289529
"CTNNB1",0.194508918063868,4.87511013974232,0.651646600108493,0.522273553554149,0.678955619620394,-5.97043209428098
"MECOM",-0.107523871797209,2.10378830993777,-0.648820658083616,0.52406005981064,0.680105482095048,-5.97224232180029
"HOXD8",0.0874591404345976,0.94750151064932,0.640640186585032,0.529250591828624,0.685661419654265,-5.97744012058558
"HOXA5",-0.0603724416322332,1.61590865907229,-0.637836355639005,0.531036103281046,0.686794548668798,-5.97920713070588
"SP7",0.118141196382028,0.525564238202681,0.628923818363606,0.536733532835849,0.692662932154634,-5.98477463092699
"NR3C2",0.162173095873217,3.34887435925104,0.626669246824832,0.538180031428389,0.692662932154634,-5.98617112425044
"PHOX2A",0.064812138769801,-0.435563371685415,0.626436393478153,0.53832954674087,0.692662932154634,-5.9863150809284
"TCF7L2",0.15519321603332,4.5971152498,0.622926988756855,0.540585658127493,0.694380896470408,-5.98847848361673
"RFX1",-0.218659747561108,7.02050390481091,-0.616419392681096,0.544782693225148,0.698035842357488,-5.99245928821077
"PLAG1",-0.153145646595587,5.04077009572867,-0.6156460096867,0.545282640780584,0.698035842357488,-5.99292971185087
"ZNF202",0.137701851347793,-0.581530758912458,0.601018487117727,0.554784537647158,0.708995832857555,-6.00172028170284
"GRHL2",0.0744398443006595,-0.314586585198972,0.595265135780466,0.55854566472307,0.712594638242292,-6.0051221155768
"LMX1B",-0.108404430616278,0.689452687179183,-0.584779112073582,0.565434893627097,0.720165388166945,-6.01124121983395
"PAX8",0.0692094330995358,2.32941009153385,0.57484481814684,0.572002043780152,0.727018170978062,-6.01694163975721
"HLX",0.176100170400905,2.53449367274139,0.572394392003591,0.573627914623257,0.727018170978062,-6.01833323408689
"HOXD4",-0.0599480442853276,0.123130847788902,-0.572273823975477,0.573707973119293,0.727018170978062,-6.01840155641699
"MYOG",-0.0926831723727006,3.8487645739101,-0.568772277608786,0.57603552727614,0.72874293215807,-6.02037971629505
"TBX1",-0.133454766361127,-0.991547359033045,-0.560208276537594,0.581748390986377,0.733510845308977,-6.02516842382374
"YBX1",-0.0971346532631522,6.1650729353439,-0.560205899283774,0.581749980762292,0.733510845308977,-6.02516974335688
"HIC1",0.107482911768396,2.34643065095221,0.556880105306695,0.583976230690294,0.733526851063473,-6.0270104763437
"KLF4",-0.17309553140812,4.67549500404781,-0.555858891070722,0.584660678219634,0.733526851063473,-6.02757356232973
"ING4",0.138790076177221,3.66285790864071,0.555828256185623,0.584681216829108,0.733526851063473,-6.02759043861395
"TCF7L1",0.0393576148767225,-0.297530557946521,0.551894652654667,0.587321433562576,0.73561521745213,-6.02974992339569
"FOXI1",0.0756724605146287,0.149613578851863,0.548214217817245,0.589797104603647,0.73749090691733,-6.03175698073724
"HSF4",0.154659791138608,1.96629556346295,0.546110148830387,0.591214749431733,0.738039604423058,-6.03289855453399
"TAL1",-0.121300490260331,6.7540755938269,-0.542129088831738,0.59390165706481,0.739931196323327,-6.0350468662046
"TRIM28",-0.126132673588436,-1.58512852607885,-0.538656108523043,0.596250562577339,0.739931196323327,-6.03690856242515
"HTATIP2",-0.0736185841660706,0.0576019620020289,-0.538075915953871,0.596643413116891,0.739931196323327,-6.03721844504776
"FOXO1",0.161019212123052,6.67103305400764,0.537315436586554,0.597158528961766,0.739931196323327,-6.03762412914848
"ZNF24",-0.0660988124798327,1.92317746268547,-0.536609735517005,0.597636735491918,0.739931196323327,-6.0380000937206
"BCL11A",-0.121413916409582,0.898778550070023,-0.533908502084166,0.59946891376351,0.740982886848667,-6.03943475794161
"GCM1",0.0981083255876203,1.2858853478449,0.531358000630047,0.601201369786572,0.741908073353642,-6.04078292096496
"NCOR1",-0.102347741944263,4.79937189489528,-0.529397268847126,0.602534874351203,0.742338717746417,-6.04181508116432
"DLX1",-0.0454563964593763,-1.0508099686204,-0.525010499577579,0.605523533880754,0.744803824708138,-6.04411093494938
"IRX4",-0.0306472400853059,-0.934138614792441,-0.519383210419983,0.609367802359608,0.748311600943233,-6.04702886666874
"ERG",0.0659661537138993,2.7168025867936,0.505596767704316,0.618835115347251,0.758701913775329,-6.05404842028537
"FOXF1",-0.036618438960545,-0.986205515478955,-0.501113150239711,0.621928945176426,0.761257182894522,-6.05629173093876
"BHLHE40",0.109752116356629,2.13024044264509,0.499592080643678,0.622980172083047,0.761308022286252,-6.05704835697429
"ATOH7",0.033440992422433,-0.913672299405861,0.497104591578405,0.624701088474707,0.7619173709335,-6.05828088357287
"ABL1",0.165156086304095,5.29556052905386,0.495951177068029,0.625499804519677,0.7619173709335,-6.05885035627526
"ETV3",-0.12684892288009,-2.46686065754166,-0.490148770559273,0.629525035276587,0.76558367193314,-6.06169561694751
"GABPA",-0.0980281443255945,8.04921841219505,-0.486852649497486,0.631816922266537,0.767133589998339,-6.06329736554413
"FOXG1",-0.089514346673518,0.0413481228498626,-0.479379313510463,0.637027480049306,0.772041218546085,-6.06688999353061
"LYL1",-0.106265802560258,1.57316548473895,-0.476418037944134,0.639097528854746,0.772041218546085,-6.06829855839812
"NONO",0.0569185715278554,1.13007951233756,0.47610866916313,0.63931396536761,0.772041218546085,-6.06844522184356
"SHOX2",-0.0273704559565638,-0.8012167040705,-0.475193252767463,0.639954590969898,0.772041218546085,-6.06887865161156
"DEAF1",-0.043818846571463,-1.16558109374559,-0.466884174995258,0.645782638675275,0.776729630744142,-6.07277557090633
"MECP2",-0.0849018097102966,-1.02859513565962,-0.466647339109977,0.645949103890033,0.776729630744142,-6.07288566177778
"ZNF382",0.148754254796598,-4.84571506375052,0.463333737011004,0.648280143751547,0.776729630744142,-6.07442023418881
"ZNF263",-0.107063336046954,1.69613375170642,-0.463187342344883,0.648383214969676,0.776729630744142,-6.07448778500341
"CIITA",-0.231851098157557,15.0541444978453,-0.462323445976267,0.648991601284893,0.776729630744142,-6.07488598747918
"NKX6-3",0.0752529540777307,3.12482136786385,0.453932534612853,0.654913874326826,0.781558962942273,-6.07871586352892
"KLF10",-0.0958281303080325,1.76389686535045,-0.453669619669657,0.655099820397237,0.781558962942273,-6.07883475782695
"E2F7",-0.0939208799491468,-1.32654038159426,-0.440900163098861,0.664158577654373,0.790088277977974,-6.08452815535612
"HES5",0.0355500824212597,0.362797624852046,0.44063847052807,0.664344785461585,0.790088277977974,-6.08464316974186
"BRCA1",-0.103460661424893,5.67927675190709,-0.432425590828176,0.670199981574396,0.794669247701826,-6.08821874955647
"NR4A2",0.0594047705085638,2.80821753256672,0.432279173649269,0.670304564374484,0.794669247701826,-6.08828189602639
"ZNF331",0.0735217795089127,-4.90911589059704,0.407242037747799,0.688287919122274,0.812903615720273,-6.09877127814296
"HDAC4",0.09248871674122,1.9063373223598,0.406934353758531,0.688510133456661,0.812903615720273,-6.09889636245888
"OTX2",0.044398470285831,-1.36836627458963,0.406367441612454,0.688919642500338,0.812903615720273,-6.09912658888772
"ESRRA",0.0749824131993046,2.03208255335637,0.396343982031754,0.696176233470627,0.819521186180372,-6.10314508146082
"CREB3L1",-0.067022431960083,2.03488536960981,-0.394966508797334,0.697175839074205,0.819521186180372,-6.10368961151998
"ZNF410",-0.0417215075647462,1.04372300389123,-0.394122505743537,0.697788596190715,0.819521186180372,-6.10402233396495
"PRDM4",0.0441454289612186,-0.00423113753787276,0.391554938238931,0.699653989340227,0.820434071481386,-6.10503021503158
"HOXA2",0.0225212935938047,0.708594112736583,0.388025100412388,0.702221686011114,0.822166383932267,-6.10640525012197
"CHD4",0.0446333787671861,0.438999069394669,0.384625066654626,0.704698432316779,0.822556222611603,-6.10771813516405
"TCF3",0.0950187211895402,7.18140211816805,0.384572846473078,0.704736498417898,0.822556222611603,-6.10773821073538
"NFIB",-0.0930432637595238,0.115548590048177,-0.381988706765449,0.706621211679971,0.822926690121318,-6.10872830799005
"ARID5B",-0.0451666057974804,1.44092604401098,-0.380377617245549,0.707797225565427,0.822926690121318,-6.1093422613183
"FOXA3",-0.0485456690660952,-0.559615341117813,-0.379650616706121,0.708328145741029,0.822926690121318,-6.10961846982865
"ZBTB38",-0.0358497406541445,-0.758747049407499,-0.366196598121885,0.718180813678744,0.833089743867343,-6.11463608191851
"TBX20",-0.0711596537583659,-0.109021509878303,-0.362053719913925,0.72122504074954,0.835335915092401,-6.11614522072663
"KDM2A",-0.0866025184081399,4.19514178830545,-0.353321553379325,0.727657097593419,0.840346605846708,-6.11927064942272
"SOX7",-0.0212468322193594,-1.01712245532211,-0.353154592916881,0.727780283312865,0.840346605846708,-6.11932967476945
"KLF9",0.0603150536508358,1.9759857564623,0.348989808852146,0.73085556597061,0.84056961777159,-6.1207931372313
"RFX5",-0.344577438496762,13.9520630769862,-0.348913140366236,0.730912222057206,0.84056961777159,-6.12081991713988
"MLXIPL",0.0474967845623212,2.093693165441,0.34836427808988,0.731317863737617,0.84056961777159,-6.12101146231139
"ATF7",-0.0780382160882439,0.391413177618631,-0.337209638216448,0.739579211914886,0.848771272121497,-6.12483975510991
"E2F6",-0.0594557561388729,2.49653604899172,-0.335487755638069,0.74085739595957,0.848946012999264,-6.12541974532261
"PTF1A",-0.0308965916915064,-0.566938167632279,-0.332231829023193,0.743276435894573,0.849357451949674,-6.12650843661494
"MEF2D",-0.0744386016773387,3.97679994226138,-0.331885403803734,0.74353397929492,0.849357451949674,-6.12662365403722
"VEZF1",0.0680763221533216,0.263847497720435,0.330457497288032,0.74459585641742,0.849357451949674,-6.12709730693764
"TBX2",0.0402095882987761,-1.13300774957412,0.327743999185538,0.746615219301297,0.850374434068245,-6.12799184249453
"HOXB2",0.0353670409071841,-0.611224028533092,0.325004439376233,0.748655883119608,0.851412572959555,-6.12888757287036
"FOXN1",0.0455390562670645,3.08348391414543,0.322862184337634,0.750252947361369,0.851756443127484,-6.12958282814669
"KDM5B",0.0600543234103003,0.787582146350161,0.321569042115815,0.751217552625699,0.851756443127484,-6.13000030860074
"HSF2",0.168154850104572,6.30817538769085,0.31384901222996,0.756984903731705,0.857006933053612,-6.13245817564943
"SMARCA5",-0.0380295360801688,0.779598230991901,-0.298330793251816,0.768621955096064,0.86887699271729,-6.13721993991027
"NR0B1",0.0468931515165428,3.48728789499893,0.294208704607896,0.771722703849836,0.871076225602959,-6.1384446132399
"KLF13",-0.0587753965797641,1.89483775941036,-0.290094095688339,0.774821754644682,0.871332103171566,-6.13965022764318
"NAB2",0.099545866255122,0.244481147783461,0.289612944447564,0.775184403302525,0.871332103171566,-6.13979011009443
"DBP",0.0319074840402605,3.16758529870551,0.287503683535988,0.776774798387909,0.871332103171566,-6.14040060819171
"KLF17",0.043079940861216,-4.35363954755238,0.287389682603248,0.77686078459357,0.871332103171566,-6.14043347829135
"GLI3",-0.0349371546485551,2.69339902647205,-0.281221348766988,0.781517674443313,0.871332103171566,-6.14219273802144
"OLIG1",-0.0322642332029582,0.154785562649655,-0.27850125904752,0.783573953348753,0.871332103171566,-6.14295650574858
"ZNF160",0.0310786751560557,0.99538241779497,0.277581328428528,0.784269754117924,0.871332103171566,-6.14321314508331
"KLF8",-0.0437731212354596,5.24083041387775,-0.277115425660919,0.784622216406761,0.871332103171566,-6.1433427999159
"TGIF1",0.0502601170751,0.930202238260108,0.276684713922191,0.784948098568155,0.871332103171566,-6.14346246937705
"NFATC3",0.0995358588505231,4.955575542587,0.276252100176742,0.785275460761965,0.871332103171566,-6.14358248144951
"ZNF804A",-0.061189632340924,0.503610253741617,-0.274134461701272,0.786878484478153,0.871332103171566,-6.14416725143492
"ZNF148",-0.0617727916081987,3.25648490959576,-0.273278163510633,0.787526967885203,0.871332103171566,-6.14440244435943
"FGF2",-0.0531466925279691,0.796380657534608,-0.272864767066408,0.787840094184355,0.871332103171566,-6.14451572756706
"ZGLP1",-0.0597587995293455,2.21366384538706,-0.271793122907377,0.788651981039329,0.871332103171566,-6.14480859851179
"HEY1",0.0339589137030553,2.69093633077114,0.270959662071135,0.789283589477692,0.871332103171566,-6.14503558561447
"LHX1",-0.0251295263506021,-0.752677534887179,-0.26177201502534,0.796255928877212,0.877556649642474,-6.14749192781883
"IKZF1",0.0503726698142489,4.10086168547399,0.260464342477794,0.797249741386068,0.877556649642474,-6.14783470109952
"FOXJ1",0.0408215877865689,1.13231416477589,0.255852852490228,0.800757228506184,0.880132580603007,-6.14902988384593
"FEZF1",0.0211617047089253,-0.179198086120714,0.246218062044593,0.808099344932134,0.886411577265519,-6.15145854925667
"ZNF217",0.0179547973829,-0.621379639264141,0.245049772328032,0.808990886911313,0.886411577265519,-6.15174674803387
"GLI1",-0.0274847269690326,1.08713742439661,-0.243732047958345,0.809996786121939,0.886411577265519,-6.15207017559936
"TFEB",-0.0372524371173004,0.0198518374552776,-0.242190620929895,0.811173880940032,0.88641319743302,-6.15244631058854
"UBTF",0.0420720883157728,2.34139067076471,0.225029646218209,0.824309176758881,0.899463269574813,-6.15647365867776
"PHF20",-0.0274597454713694,5.78559134952852,-0.220654251598859,0.827666857062215,0.901821980093801,-6.15745340948991
"TSC22D1",0.0548731733912469,3.92485164768998,0.209591607931446,0.836171365425636,0.909773751126883,-6.15984521097921
"RREB1",0.0329831215364736,-0.519805427105529,0.202709018394111,0.841472937067719,0.914222758716225,-6.16127148758538
"HIVEP3",-0.0442661239037337,2.41436188473471,-0.199347563400634,0.844065061936093,0.915453181247272,-6.16195084937223
"ZBTB18",-0.0336430014995136,-1.67794234718366,-0.19791469964824,0.845170544739503,0.915453181247272,-6.16223699768983
"SATB1",0.0767093162064341,4.36571007508021,0.196518788060808,0.846247834654309,0.915453181247272,-6.16251378980319
"MLXIP",0.0576885900787522,6.59304746116183,0.191936981592095,0.849785996543338,0.917963669618448,-6.16340859285655
"KAT2B",-0.0407883823969776,1.22472197357219,-0.180059746381795,0.858972860499704,0.926199788105536,-6.16563024344867
"ESRRB",-0.0520076640224964,0.902873449221779,-0.178904980193779,0.859867177286306,0.926199788105536,-6.16583870375292
"NHLH2",-0.0132971248027762,-0.774314508661919,-0.17395149209491,0.86370562669598,0.929007193336333,-6.16671775039297
"DMAP1",-0.0365515348622905,4.46752681377009,-0.167793727247009,0.868482100933996,0.932814108410589,-6.16777620710983
"NKX2-5",0.0183956114640739,1.58031550659629,0.166174028852749,0.869739342402458,0.932835653159962,-6.1680482999066
"LMX1A",0.0441624907560527,1.72011052014254,0.162357038799489,0.872703564024636,0.934241850746517,-6.16867910723119
"DMRT1",0.0139696216926814,-0.27137893196303,0.161295196602277,0.873528520923468,0.934241850746517,-6.16885199188661
"APEX1",-0.0548993070528206,5.09713428017477,-0.157508862764226,0.876471366716839,0.935049588093344,-6.16945925746032
"NR2E1",0.0220741037639426,-1.17322653814538,0.154473548779883,0.878831832126354,0.935049588093344,-6.16993568267022
"ELK4",0.0596586359208688,7.3031030912144,0.152462703893233,0.880396242723365,0.935049588093344,-6.17024621439391
"NR2C2",0.0414747356680097,5.58496775700569,0.151194258520915,0.881383335912863,0.935049588093344,-6.17044001088156
"GRHL3",0.021495886627232,2.62462063727852,0.150789092594843,0.881698674502959,0.935049588093344,-6.17050157288086
"HOXB4",0.0162524015731004,0.364756608756884,0.150755938635602,0.881724478958047,0.935049588093344,-6.17050660308857
"FOXN4",-0.0376242455976614,0.840253356004405,-0.146506423852687,0.885033080954335,0.937190284079256,-6.17114221560466
"NFAT5",-0.0548066238061528,8.55942256063202,-0.143145029168404,0.887651743449632,0.937190284079256,-6.17163214606813
"KMT2A",-0.0220354190717455,10.6959050074937,-0.141297248336202,0.889091805337937,0.937190284079256,-6.17189663121724
"EN1",0.0168113643299492,-2.17521069149748,0.140387070674019,0.88980129481285,0.937190284079256,-6.17202565050453
"GTF2I",-0.0365350139166463,6.26125761383032,-0.140186206644525,0.88995788249436,0.937190284079256,-6.17205401126771
"TEF",-0.0221304681989911,1.75895183099335,-0.138436911694286,0.891321776431441,0.9373174608498,-6.17229928778011
"CRX",-0.0100555596636534,0.0155456650693553,-0.125962609007368,0.901057572768513,0.946235946890611,-6.17395924467991
"ATOH1",-0.00943435393100873,-1.41091984370943,-0.1120184443238,0.911959517713952,0.953434821872018,-6.17562968837924
"HOXB5",-0.014264976292933,0.979868946873144,-0.111760644143712,0.912161248616348,0.953434821872018,-6.17565873121448
"HNF4G",0.00888369413888763,-0.696260582783667,0.111100472965115,0.912677866169281,0.953434821872018,-6.17573279903136
"PRDM16",0.00696411959708746,-0.894732630990616,0.109200715385533,0.914164744539107,0.953434821872018,-6.17594349697535
"SOX6",-0.0232046787746459,0.562077258802341,-0.108805824809315,0.914473853411066,0.953434821872018,-6.17598683782734
"TLX3",0.0145491971089402,1.56121269172431,0.107495356872212,0.915499749383741,0.953434821872018,-6.17612954333995
"GATA5",0.0111619855238502,0.573509896643995,0.105062602597845,0.917404625231039,0.953554955950948,-6.17638988304208
"TFCP2",0.0170222287146398,5.22759502624868,0.103145074373624,0.918906434114728,0.953554955950948,-6.17659089133213
"TFDP3",0.0174603221338384,1.16055064771801,0.102503367980768,0.919409088828036,0.953554955950948,-6.17665733344675
"NFYB",-0.0295924713395686,8.977194319914,-0.0979743669359952,0.922957674119332,0.955920448195022,-6.17711448725557
"SRF",0.0390655928840908,5.98853302245153,0.0939595056766172,0.926104804568029,0.957170862311837,-6.17750249063189
"HDAC5",0.0109969029771994,1.09036165056999,0.0915925944489807,0.927960744114144,0.957170862311837,-6.17772363469248
